 ['STEERS ARMAGEDDON'] : 15 
 ['ATTRACTION NEWTON', 'STEERS ARMAGEDDON'] : 3 
 ['STEERS ARMAGEDDON', 'TROUBLE DATE'] : 3 
 ['WOMEN DORADO', 'STEERS ARMAGEDDON'] : 3 
 ['STEERS ARMAGEDDON', 'GOLDMINE TYCOON'] : 3 
 ['STEERS ARMAGEDDON', 'TORQUE BOUND'] : 3 
 ['ORIENT CLOSER'] : 15 
 ['ORIENT CLOSER', 'MIDSUMMER GROUNDHOG'] : 3 
 ['LIES TREATMENT', 'ORIENT CLOSER'] : 3 
 ['DYNAMITE TARZAN', 'ORIENT CLOSER'] : 3 
 ['ORIENT CLOSER', 'APACHE DIVINE'] : 3 
 ['TOOTSIE PILOT', 'ORIENT CLOSER'] : 4 
 ['COMMAND DARLING'] : 15 
 ['COMMAND DARLING', 'CHRISTMAS MOONSHINE'] : 3 
 ['COMMAND DARLING', 'SHEPHERD MIDSUMMER'] : 3 
 ['COMMAND DARLING', 'STAGECOACH ARMAGEDDON'] : 3 
 ['INVASION CYCLONE', 'COMMAND DARLING'] : 3 
 ['CORE SUIT', 'COMMAND DARLING'] : 4 
 ['COMMAND DARLING', 'TITANIC BOONDOCK'] : 4 
 ['VALLEY PACKER'] : 15 
 ['PEAK FOREVER', 'VALLEY PACKER'] : 3 
 ['CALENDAR GUNFIGHT', 'VALLEY PACKER'] : 3 
 ['TRUMAN CRAZY', 'VALLEY PACKER'] : 3 
 ['HALF OUTFIELD', 'VALLEY PACKER'] : 3 
 ['VALLEY PACKER', 'STORY SIDE'] : 3 
 ['VALLEY PACKER', 'GREATEST NORTH'] : 3 
 ['COLDBLOODED DARLING'] : 15 
 ['EAGLES PANKY', 'COLDBLOODED DARLING'] : 3 
 ['COLDBLOODED DARLING', 'BLADE POLISH'] : 3 
 ['COLDBLOODED DARLING', 'CHICKEN HELLFIGHTERS'] : 3 
 ['COLDBLOODED DARLING', 'PITY BOUND'] : 4 
 ['SWARM GOLD', 'COLDBLOODED DARLING'] : 4 
 ['LONELY ELEPHANT'] : 15 
 ['AFFAIR PREJUDICE', 'LONELY ELEPHANT'] : 3 
 ['STING PERSONAL', 'LONELY ELEPHANT'] : 3 
 ['STRICTLY SCARFACE', 'LONELY ELEPHANT'] : 3 
 ['HURRICANE AFFAIR', 'LONELY ELEPHANT'] : 3 
 ['PACIFIC AMISTAD', 'LONELY ELEPHANT'] : 3 
 ['CLASH FREDDY', 'LONELY ELEPHANT'] : 3 
 ['ENEMY ODDS', 'LONELY ELEPHANT'] : 3 
 ['GOODFELLAS SALUTE', 'LONELY ELEPHANT'] : 3 
 ['SHEPHERD MIDSUMMER', 'LONELY ELEPHANT'] : 4 
 ['PELICAN COMFORTS', 'LONELY ELEPHANT'] : 4 
 ['HUNTING MUSKETEERS'] : 15 
 ['ENOUGH RAGING', 'HUNTING MUSKETEERS'] : 3 
 ['HUNTING MUSKETEERS', 'MARS ROMAN'] : 3 
 ['HAUNTING PIANIST', 'HUNTING MUSKETEERS'] : 3 
 ['QUEEN LUKE', 'HUNTING MUSKETEERS'] : 3 
 ['HUNTING MUSKETEERS', 'BLADE POLISH'] : 3 
 ['NONE SPIKING', 'HUNTING MUSKETEERS'] : 3 
 ['CIRCUS YOUTH'] : 15 
 ['WEST LION', 'CIRCUS YOUTH'] : 3 
 ['CHAINSAW UPTOWN', 'CIRCUS YOUTH'] : 3 
 ['CURTAIN VIDEOTAPE', 'CIRCUS YOUTH'] : 3 
 ['CIRCUS YOUTH', 'HANDICAP BOONDOCK'] : 3 
 ['CIRCUS YOUTH', 'STORM HAPPINESS'] : 3 
 ['DAISY MENAGERIE'] : 15 
 ['DAISY MENAGERIE', 'JERK PAYCHECK'] : 3 
 ['THIEF PELICAN', 'DAISY MENAGERIE'] : 3 
 ['CHARIOTS CONSPIRACY', 'DAISY MENAGERIE'] : 3 
 ['DRIVING POLISH', 'DAISY MENAGERIE'] : 3 
 ['PACIFIC AMISTAD', 'DAISY MENAGERIE'] : 3 
 ['DAISY MENAGERIE', 'ARACHNOPHOBIA ROLLERCOASTER'] : 3 
 ['CAT CONEHEADS', 'DAISY MENAGERIE'] : 3 
 ['DAISY MENAGERIE', 'ACADEMY DINOSAUR'] : 4 
 ['MODERN DORADO'] : 15 
 ['MOSQUITO ARMAGEDDON', 'MODERN DORADO'] : 3 
 ['REIGN GENTLEMEN', 'MODERN DORADO'] : 3 
 ['SECRETARY ROUGE', 'MODERN DORADO'] : 3 
 ['JEDI BENEATH', 'MODERN DORADO'] : 3 
 ['MODERN DORADO', 'TOURIST PELICAN'] : 3 
 ['MODERN DORADO', 'BALLOON HOMEWARD'] : 3 
 ['OSCAR GOLD', 'MODERN DORADO'] : 3 
 ['CURTAIN VIDEOTAPE', 'MODERN DORADO'] : 3 
 ['METROPOLIS COMA', 'MODERN DORADO'] : 3 
 ['HOMEWARD CIDER'] : 15 
 ['DINOSAUR SECRETARY', 'HOMEWARD CIDER'] : 3 
 ['INCH JET', 'HOMEWARD CIDER'] : 3 
 ['MALKOVICH PET', 'HOMEWARD CIDER'] : 3 
 ['SWARM GOLD', 'HOMEWARD CIDER'] : 3 
 ['CHANCE RESURRECTION', 'HOMEWARD CIDER'] : 3 
 ['GRAFFITI LOVE', 'HOMEWARD CIDER'] : 3 
 ['HALL CASSIDY'] : 15 
 ['HALL CASSIDY', 'SWEDEN SHINING'] : 3 
 ['SAMURAI LION', 'HALL CASSIDY'] : 3 
 ['HALL CASSIDY', 'APACHE DIVINE'] : 3 
 ['HALL CASSIDY', 'TIMBERLAND SKY'] : 3 
 ['PANTHER REDS'] : 15 
 ['PANTHER REDS', 'AFFAIR PREJUDICE'] : 3 
 ['PANTHER REDS', 'PRIMARY GLASS'] : 3 
 ['PANTHER REDS', 'MARRIED GO'] : 3 
 ['PANTHER REDS', 'TIMBERLAND SKY'] : 3 
 ['PANTHER REDS', 'GRIT CLOCKWORK'] : 3 
 ['PANTHER REDS', 'ROCKETEER MOTHER'] : 3 
 ['WORDS HUNTER'] : 15 
 ['RULES HUMAN', 'WORDS HUNTER'] : 3 
 ['LIAISONS SWEET', 'WORDS HUNTER'] : 3 
 ['HURRICANE AFFAIR', 'WORDS HUNTER'] : 3 
 ['NONE SPIKING', 'WORDS HUNTER'] : 3 
 ['CURTAIN VIDEOTAPE', 'WORDS HUNTER'] : 3 
 ['WORDS HUNTER', 'SWEETHEARTS SUSPECTS'] : 4 
 ['NECKLACE OUTBREAK'] : 15 
 ['ENTRAPMENT SATISFACTION', 'NECKLACE OUTBREAK'] : 3 
 ['WOMEN DORADO', 'NECKLACE OUTBREAK'] : 3 
 ['GUN BONNIE', 'NECKLACE OUTBREAK'] : 3 
 ['BROTHERHOOD BLANKET', 'NECKLACE OUTBREAK'] : 3 
 ['NECKLACE OUTBREAK', 'LOSE INCH'] : 3 
 ['NECKLACE OUTBREAK', 'CHICKEN HELLFIGHTERS'] : 4 
 ['CABIN FLASH'] : 15 
 ['WEEKEND PERSONAL', 'CABIN FLASH'] : 3 
 ['ENCOUNTERS CURTAIN', 'CABIN FLASH'] : 3 
 ['EAGLES PANKY', 'CABIN FLASH'] : 3 
 ['CABIN FLASH', 'ALTER VICTORY'] : 3 
 ['CABIN FLASH', 'TRIP NEWTON'] : 3 
 ['INVASION CYCLONE', 'CABIN FLASH'] : 3 
 ['MALKOVICH PET', 'CABIN FLASH'] : 3 
 ['WIFE TURN', 'CABIN FLASH'] : 3 
 ['CABIN FLASH', 'CONFIDENTIAL INTERVIEW'] : 3 
 ['CURTAIN VIDEOTAPE', 'CABIN FLASH'] : 4 
 ['FORRESTER COMANCHEROS', 'CABIN FLASH'] : 4 
 ['ALONE TRIP'] : 15 
 ['BEACH HEARTBREAKERS', 'ALONE TRIP'] : 3 
 ['ALONE TRIP', 'FOOL MOCKINGBIRD'] : 3 
 ['ALONE TRIP', 'PITY BOUND'] : 3 
 ['ALONE TRIP', 'GREATEST NORTH'] : 3 
 ['ALONE TRIP', 'MARRIED GO'] : 3 
 ['ALONE TRIP', 'GLEAMING JAWBREAKER'] : 4 
 ['VIRGIN DAISY'] : 15 
 ['ANGELS LIFE', 'VIRGIN DAISY'] : 3 
 ['SNATCH SLIPPER', 'VIRGIN DAISY'] : 3 
 ['SUNRISE LEAGUE', 'VIRGIN DAISY'] : 3 
 ['ALIEN CENTER', 'VIRGIN DAISY'] : 3 
 ['MIDSUMMER GROUNDHOG', 'VIRGIN DAISY'] : 3 
 ['SHAKESPEARE SADDLE', 'VIRGIN DAISY'] : 3 
 ['MASSACRE USUAL', 'VIRGIN DAISY'] : 3 
 ['EXPENDABLE STALLION', 'VIRGIN DAISY'] : 3 
 ['MOON BUNCH', 'VIRGIN DAISY'] : 3 
 ['DYING MAKER'] : 15 
 ['DYING MAKER', 'DARN FORRESTER'] : 3 
 ['LEBOWSKI SOLDIERS', 'DYING MAKER'] : 3 
 ['DYING MAKER', 'SLEEPY JAPANESE'] : 3 
 ['DYING MAKER', 'BEVERLY OUTLAW'] : 3 
 ['DYING MAKER', 'TROUBLE DATE'] : 3 
 ['LIES TREATMENT', 'DYING MAKER'] : 3 
 ['ISLAND EXORCIST', 'DYING MAKER'] : 3 
 ['VOYAGE LEGALLY', 'DYING MAKER'] : 3 
 ['DAWN POND', 'DYING MAKER'] : 4 
 ['DYING MAKER', 'CAT CONEHEADS'] : 4 
 ['DYING MAKER', 'CONFIDENTIAL INTERVIEW'] : 4 
 ['ODDS BOOGIE'] : 15 
 ['BEVERLY OUTLAW', 'ODDS BOOGIE'] : 3 
 ['BALLOON HOMEWARD', 'ODDS BOOGIE'] : 3 
 ['CONTACT ANONYMOUS', 'ODDS BOOGIE'] : 3 
 ['TELEGRAPH VOYAGE', 'ODDS BOOGIE'] : 3 
 ['SPY MILE', 'ODDS BOOGIE'] : 3 
 ['ENGLISH BULWORTH', 'ODDS BOOGIE'] : 3 
 ['BUCKET BROTHERHOOD', 'ODDS BOOGIE'] : 3 
 ['MINDS TRUMAN', 'ODDS BOOGIE'] : 4 
 ['DUDE BLINDNESS'] : 15 
 ['DUDE BLINDNESS', 'UPRISING UPTOWN'] : 3 
 ['DUDE BLINDNESS', 'WONKA SEA'] : 3 
 ['DUDE BLINDNESS', 'INSECTS STONE'] : 3 
 ['EXCITEMENT EVE', 'DUDE BLINDNESS'] : 3 
 ['PHILADELPHIA WIFE', 'DUDE BLINDNESS'] : 3 
 ['FARGO GANDHI', 'DUDE BLINDNESS'] : 3 
 ['DUDE BLINDNESS', 'METAL ARMAGEDDON'] : 3 
 ['TALENTED HOMICIDE', 'DUDE BLINDNESS'] : 3 
 ['DUDE BLINDNESS', 'IDOLS SNATCHERS'] : 3 
 ['DUDE BLINDNESS', 'STORM HAPPINESS'] : 3 
 ['DESTINY SATURDAY'] : 15 
 ['ROUGE SQUAD', 'DESTINY SATURDAY'] : 3 
 ['DESTINY SATURDAY', 'EMPIRE MALKOVICH'] : 3 
 ['AMISTAD MIDSUMMER', 'DESTINY SATURDAY'] : 3 
 ['VOLCANO TEXAS', 'DESTINY SATURDAY'] : 3 
 ['FORRESTER COMANCHEROS', 'DESTINY SATURDAY'] : 3 
 ['DESTINY SATURDAY', 'GILMORE BOILED'] : 3 
 ['RUGRATS SHAKESPEARE', 'DESTINY SATURDAY'] : 3 
 ['DESTINY SATURDAY', 'GRIT CLOCKWORK'] : 3 
 ['DESTINY SATURDAY', 'RIDGEMONT SUBMARINE'] : 3 
 ['DESTINY SATURDAY', 'NETWORK PEAK'] : 3 
 ['DESTINY SATURDAY', 'INCH JET'] : 4 
 ['WATERFRONT DELIVERANCE'] : 15 
 ['PARADISE SABRINA', 'WATERFRONT DELIVERANCE'] : 3 
 ['WATERFRONT DELIVERANCE', 'AMADEUS HOLY'] : 3 
 ['PACKER MADIGAN', 'WATERFRONT DELIVERANCE'] : 3 
 ['CELEBRITY HORN', 'WATERFRONT DELIVERANCE'] : 3 
 ['FELLOWSHIP AUTUMN', 'WATERFRONT DELIVERANCE'] : 3 
 ['PILOT HOOSIERS'] : 15 
 ['PILOT HOOSIERS', 'EYES DRIVING'] : 3 
 ['PILOT HOOSIERS', 'EARRING INSTINCT'] : 3 
 ['PILOT HOOSIERS', 'QUEST MUSSOLINI'] : 3 
 ['PILOT HOOSIERS', 'ZORRO ARK'] : 3 
 ['SCALAWAG DUCK', 'PILOT HOOSIERS'] : 3 
 ['PILOT HOOSIERS', 'MISSION ZOOLANDER'] : 4 
 ['MADNESS ATTACKS', 'PILOT HOOSIERS'] : 4 
 ['EGYPT TENENBAUMS'] : 15 
 ['EGYPT TENENBAUMS', 'COMFORTS RUSH'] : 3 
 ['EGYPT TENENBAUMS', 'MAJESTIC FLOATS'] : 3 
 ['EGYPT TENENBAUMS', 'UNBREAKABLE KARATE'] : 3 
 ['EGYPT TENENBAUMS', 'TOURIST PELICAN'] : 3 
 ['EGYPT TENENBAUMS', 'ENGLISH BULWORTH'] : 3 
 ['EGYPT TENENBAUMS', 'RUGRATS SHAKESPEARE'] : 3 
 ['EGYPT TENENBAUMS', 'HOBBIT ALIEN'] : 3 
 ['BEACH HEARTBREAKERS'] : 15 
 ['BEACH HEARTBREAKERS', 'LION UNCUT'] : 3 
 ['BEACH HEARTBREAKERS', 'MARS ROMAN'] : 3 
 ['BEACH HEARTBREAKERS', 'ENCINO ELF'] : 3 
 ['BEACH HEARTBREAKERS', 'SHOOTIST SUPERFLY'] : 3 
 ['BEACH HEARTBREAKERS', 'HEAD STRANGER'] : 3 
 ['BEACH HEARTBREAKERS', 'SLUMS DUCK'] : 3 
 ['BEACH HEARTBREAKERS', 'PELICAN COMFORTS'] : 3 
 ['BEACH HEARTBREAKERS', 'MARRIED GO'] : 3 
 ['BEACH HEARTBREAKERS', 'HARRY IDAHO'] : 3 
 ['BEACH HEARTBREAKERS', 'HOBBIT ALIEN'] : 3 
 ['BEACH HEARTBREAKERS', 'QUEST MUSSOLINI'] : 4 
 ['DIVINE RESURRECTION'] : 15 
 ['NEWTON LABYRINTH', 'DIVINE RESURRECTION'] : 3 
 ['GREASE YOUTH', 'DIVINE RESURRECTION'] : 3 
 ['GARDEN ISLAND', 'DIVINE RESURRECTION'] : 3 
 ['OZ LIAISONS', 'DIVINE RESURRECTION'] : 3 
 ['CROOKED FROGMEN', 'DIVINE RESURRECTION'] : 3 
 ['MALTESE HOPE', 'DIVINE RESURRECTION'] : 3 
 ['STRICTLY SCARFACE', 'DIVINE RESURRECTION'] : 3 
 ['PITY BOUND', 'DIVINE RESURRECTION'] : 3 
 ['DIVINE RESURRECTION', 'GRAFFITI LOVE'] : 3 
 ['APACHE DIVINE', 'DIVINE RESURRECTION'] : 3 
 ['FARGO GANDHI', 'DIVINE RESURRECTION'] : 4 
 ['DIVINE RESURRECTION', 'HANKY OCTOBER'] : 4 
 ['ENTRAPMENT SATISFACTION'] : 15 
 ['ENTRAPMENT SATISFACTION', 'CIDER DESIRE'] : 3 
 ['ENTRAPMENT SATISFACTION', 'PATTON INTERVIEW'] : 3 
 ['ENTRAPMENT SATISFACTION', 'HOURS RAGE'] : 3 
 ['ENTRAPMENT SATISFACTION', 'BEVERLY OUTLAW'] : 3 
 ['PHILADELPHIA WIFE', 'ENTRAPMENT SATISFACTION'] : 3 
 ['ENTRAPMENT SATISFACTION', 'HURRICANE AFFAIR'] : 3 
 ['ATLANTIS CAUSE', 'ENTRAPMENT SATISFACTION'] : 3 
 ['INVASION CYCLONE', 'ENTRAPMENT SATISFACTION'] : 3 
 ['FLINTSTONES HAPPINESS'] : 15 
 ['GANDHI KWAI', 'FLINTSTONES HAPPINESS'] : 3 
 ['LEBOWSKI SOLDIERS', 'FLINTSTONES HAPPINESS'] : 3 
 ['NAME DETECTIVE', 'FLINTSTONES HAPPINESS'] : 3 
 ['FLINTSTONES HAPPINESS', 'HOMICIDE PEACH'] : 3 
 ['ALAMO VIDEOTAPE', 'FLINTSTONES HAPPINESS'] : 3 
 ['FLINTSTONES HAPPINESS', 'PELICAN COMFORTS'] : 3 
 ['FLINTSTONES HAPPINESS', 'LOSE INCH'] : 3 
 ['FLINTSTONES HAPPINESS', 'GRAFFITI LOVE'] : 3 
 ['FLINTSTONES HAPPINESS', 'SHEPHERD MIDSUMMER'] : 4 
 ['SIEGE MADRE'] : 15 
 ['BAREFOOT MANCHURIAN', 'SIEGE MADRE'] : 3 
 ['BERETS AGENT', 'SIEGE MADRE'] : 3 
 ['GREASE YOUTH', 'SIEGE MADRE'] : 3 
 ['SIEGE MADRE', 'DREAM PICKUP'] : 3 
 ['SIEGE MADRE', 'HANKY OCTOBER'] : 3 
 ['STREAK RIDGEMONT', 'SIEGE MADRE'] : 4 
 ['SHREK LICENSE'] : 15 
 ['SHREK LICENSE', 'TROUBLE DATE'] : 3 
 ['MALKOVICH PET', 'SHREK LICENSE'] : 3 
 ['SHREK LICENSE', 'TELEGRAPH VOYAGE'] : 3 
 ['SHREK LICENSE', 'SPY MILE'] : 3 
 ['SHREK LICENSE', 'GRAFFITI LOVE'] : 3 
 ['SHREK LICENSE', 'GRIT CLOCKWORK'] : 3 
 ['MOSQUITO ARMAGEDDON'] : 15 
 ['CALENDAR GUNFIGHT', 'MOSQUITO ARMAGEDDON'] : 3 
 ['SUNRISE LEAGUE', 'MOSQUITO ARMAGEDDON'] : 3 
 ['MOSQUITO ARMAGEDDON', 'FEUD FROGMEN'] : 3 
 ['MOSQUITO ARMAGEDDON', 'BLACKOUT PRIVATE'] : 3 
 ['MOSQUITO ARMAGEDDON', 'HARRY IDAHO'] : 5 
 ['LOCK REAR'] : 15 
 ['LOCK REAR', 'GROUNDHOG UNCUT'] : 3 
 ['LOCK REAR', 'CARRIE BUNCH'] : 3 
 ['CAMELOT VACATION', 'LOCK REAR'] : 3 
 ['WIFE TURN', 'LOCK REAR'] : 3 
 ['SATURDAY LAMBS', 'LOCK REAR'] : 3 
 ['LIES TREATMENT', 'LOCK REAR'] : 4 
 ['VOYAGE LEGALLY', 'LOCK REAR'] : 4 
 ['CANDIDATE PERDITION'] : 15 
 ['ATTACKS HATE', 'CANDIDATE PERDITION'] : 3 
 ['BRINGING HYSTERICAL', 'CANDIDATE PERDITION'] : 3 
 ['EASY GLADIATOR', 'CANDIDATE PERDITION'] : 3 
 ['CANDIDATE PERDITION', 'FEUD FROGMEN'] : 3 
 ['VIRGINIAN PLUTO', 'CANDIDATE PERDITION'] : 3 
 ['SATURDAY LAMBS', 'CANDIDATE PERDITION'] : 4 
 ['ARMY FLINTSTONES'] : 15 
 ['ARMY FLINTSTONES', 'FICTION CHRISTMAS'] : 3 
 ['ARMY FLINTSTONES', 'LOVE SUICIDES'] : 3 
 ['ARMY FLINTSTONES', 'SPLENDOR PATTON', 'LOVE SUICIDES'] : 3 
 ['ARMY FLINTSTONES', 'SPLENDOR PATTON'] : 3 
 ['ARMY FLINTSTONES', 'FIGHT JAWBREAKER'] : 3 
 ['ARMY FLINTSTONES', 'WASH HEAVENLY'] : 3 
 ['ARMY FLINTSTONES', 'SALUTE APOLLO'] : 3 
 ['ARMY FLINTSTONES', 'SHAKESPEARE SADDLE'] : 3 
 ['ARMY FLINTSTONES', 'TORQUE BOUND'] : 3 
 ['ARMY FLINTSTONES', 'ROBBERS JOON'] : 3 
 ['ARMY FLINTSTONES', 'CHASING FIGHT'] : 4 
 ['GRADUATE LORD'] : 15 
 ['FURY MURDER', 'GRADUATE LORD'] : 3 
 ['OZ LIAISONS', 'GRADUATE LORD'] : 3 
 ['TIGHTS DAWN', 'GRADUATE LORD'] : 3 
 ['DYNAMITE TARZAN', 'GRADUATE LORD'] : 3 
 ['GANGS PRIDE', 'GRADUATE LORD'] : 4 
 ['SPIRIT FLINTSTONES'] : 15 
 ['DECEIVER BETRAYED', 'SPIRIT FLINTSTONES'] : 3 
 ['SPIRIT FLINTSTONES', 'UNDEFEATED DALMATIONS'] : 3 
 ['STAR OPERATION', 'SPIRIT FLINTSTONES'] : 3 
 ['TRACY CIDER', 'SPIRIT FLINTSTONES'] : 3 
 ['CAT CONEHEADS', 'SPIRIT FLINTSTONES'] : 3 
 ['SPIRIT FLINTSTONES', 'STORM HAPPINESS'] : 3 
 ['SAMURAI LION', 'SPIRIT FLINTSTONES'] : 4 
 ['NASH CHOCOLAT'] : 15 
 ['PAYCHECK WAIT', 'NASH CHOCOLAT'] : 3 
 ['NASH CHOCOLAT', 'WEST LION'] : 3 
 ['NASH CHOCOLAT', 'SATISFACTION CONFIDENTIAL'] : 3 
 ['HANGING DEEP', 'NASH CHOCOLAT'] : 3 
 ['ENCOUNTERS CURTAIN', 'NASH CHOCOLAT'] : 3 
 ['NASH CHOCOLAT', 'AFFAIR PREJUDICE'] : 3 
 ['EFFECT GLADIATOR', 'NASH CHOCOLAT'] : 3 
 ['NASH CHOCOLAT', 'GUN BONNIE'] : 3 
 ['NASH CHOCOLAT', 'COLOR PHILADELPHIA'] : 3 
 ['NASH CHOCOLAT', 'MOVIE SHAKESPEARE'] : 3 
 ['NASH CHOCOLAT', 'FORRESTER COMANCHEROS'] : 3 
 ['SHOCK CABIN', 'NASH CHOCOLAT'] : 3 
 ['GALAXY SWEETHEARTS'] : 15 
 ['ROXANNE REBEL', 'GALAXY SWEETHEARTS'] : 3 
 ['GALAXY SWEETHEARTS', 'STRANGERS GRAFFITI'] : 3 
 ['GALAXY SWEETHEARTS', 'SCARFACE BANG'] : 3 
 ['GRAPES FURY', 'GALAXY SWEETHEARTS'] : 3 
 ['GALAXY SWEETHEARTS', 'SEA VIRGIN'] : 3 
 ['CENTER DINOSAUR', 'GALAXY SWEETHEARTS'] : 3 
 ['ESCAPE METROPOLIS', 'GALAXY SWEETHEARTS'] : 3 
 ['WIFE TURN', 'GALAXY SWEETHEARTS'] : 3 
 ['GALAXY SWEETHEARTS', 'FATAL HAUNTED'] : 3 
 ['LOSER HUSTLER'] : 15 
 ['HANGING DEEP', 'LOSER HUSTLER'] : 3 
 ['LOSER HUSTLER', 'EMPIRE MALKOVICH'] : 3 
 ['LOSER HUSTLER', 'HEAVYWEIGHTS BEAST'] : 3 
 ['LOSER HUSTLER', 'RUGRATS SHAKESPEARE'] : 4 
 ['MONSTER SPARTACUS'] : 15 
 ['ROOTS REMEMBER', 'MONSTER SPARTACUS'] : 3 
 ['MONSTER SPARTACUS', 'SUMMER SCARFACE'] : 3 
 ['MONSTER SPARTACUS', 'VANISHING ROCKY'] : 3 
 ['ILLUSION AMELIE'] : 15 
 ['FLAMINGOS CONNECTICUT', 'ILLUSION AMELIE'] : 3 
 ['ILLUSION AMELIE', 'MOCKINGBIRD HOLLYWOOD'] : 3 
 ['ILLUSION AMELIE', 'MOVIE SHAKESPEARE'] : 3 
 ['SUBMARINE BED'] : 15 
 ['FLATLINERS KILLER', 'SUBMARINE BED'] : 3 
 ['SUBMARINE BED', 'SABRINA MIDNIGHT'] : 3 
 ['ALADDIN CALENDAR', 'SUBMARINE BED'] : 3 
 ['STRICTLY SCARFACE', 'SUBMARINE BED'] : 3 
 ['SHOOTIST SUPERFLY', 'SUBMARINE BED'] : 3 
 ['STREETCAR INTENTIONS', 'SUBMARINE BED'] : 3 
 ['SUBMARINE BED', 'RANGE MOONWALKER'] : 3 
 ['SUBMARINE BED', 'GRIT CLOCKWORK'] : 3 
 ['SUBMARINE BED', 'BUCKET BROTHERHOOD'] : 3 
 ['SUBMARINE BED', 'STAR OPERATION'] : 4 
 ['TOOTSIE PILOT'] : 15 
 ['TOOTSIE PILOT', 'INTENTIONS EMPIRE'] : 3 
 ['ARIZONA BANG', 'TOOTSIE PILOT'] : 3 
 ['ALIEN CENTER', 'TOOTSIE PILOT'] : 3 
 ['TOOTSIE PILOT', 'MIDSUMMER GROUNDHOG'] : 3 
 ['DURHAM PANKY', 'TOOTSIE PILOT'] : 3 
 ['TOOTSIE PILOT', 'BOUND CHEAPER'] : 3 
 ['DYNAMITE TARZAN', 'TOOTSIE PILOT'] : 3 
 ['TOOTSIE PILOT', 'SHOW LORD'] : 3 
 ['SWARM GOLD', 'TOOTSIE PILOT'] : 3 
 ['ROSES TREASURE', 'TOOTSIE PILOT'] : 3 
 ['RUSH GOODFELLAS', 'TOOTSIE PILOT'] : 3 
 ['MOON BUNCH', 'TOOTSIE PILOT'] : 3 
 ['STREAK RIDGEMONT'] : 15 
 ['STREAK RIDGEMONT', 'MINE TITANS'] : 3 
 ['STREAK RIDGEMONT', 'EMPIRE MALKOVICH'] : 3 
 ['STREAK RIDGEMONT', 'SABRINA MIDNIGHT'] : 3 
 ['STREAK RIDGEMONT', 'SEABISCUIT PUNK'] : 3 
 ['HORROR REIGN', 'STREAK RIDGEMONT'] : 3 
 ['STREAK RIDGEMONT', 'DOOM DANCING'] : 4 
 ['RINGS HEARTBREAKERS'] : 15 
 ['ZOOLANDER FICTION', 'RINGS HEARTBREAKERS'] : 3 
 ['RINGS HEARTBREAKERS', 'EARTH VISION'] : 3 
 ['RINGS HEARTBREAKERS', 'STORY SIDE'] : 3 
 ['GOODFELLAS SALUTE', 'RINGS HEARTBREAKERS'] : 3 
 ['NETWORK PEAK', 'RINGS HEARTBREAKERS'] : 3 
 ['HOLIDAY GAMES'] : 15 
 ['INVASION CYCLONE', 'HOLIDAY GAMES'] : 3 
 ['ISLAND EXORCIST', 'HOLIDAY GAMES'] : 3 
 ['HORROR REIGN', 'HOLIDAY GAMES'] : 3 
 ['CHANCE RESURRECTION', 'HOLIDAY GAMES'] : 3 
 ['BUTTERFLY CHOCOLAT', 'HOLIDAY GAMES'] : 4 
 ['HYSTERICAL GRAIL'] : 15 
 ['INSIDER ARIZONA', 'HYSTERICAL GRAIL'] : 3 
 ['KWAI HOMEWARD', 'HYSTERICAL GRAIL'] : 3 
 ['HYSTERICAL GRAIL', 'CHICKEN HELLFIGHTERS'] : 3 
 ['EFFECT GLADIATOR', 'HYSTERICAL GRAIL'] : 3 
 ['HYSTERICAL GRAIL', 'DANCING FEVER'] : 3 
 ['MALKOVICH PET', 'HYSTERICAL GRAIL'] : 3 
 ['HORROR REIGN', 'HYSTERICAL GRAIL'] : 3 
 ['SPY MILE', 'HYSTERICAL GRAIL'] : 3 
 ['PICKUP DRIVING'] : 15 
 ['PICKUP DRIVING', 'INSECTS STONE'] : 3 
 ['LEBOWSKI SOLDIERS', 'PICKUP DRIVING'] : 3 
 ['PHILADELPHIA WIFE', 'PICKUP DRIVING'] : 3 
 ['BUTTERFLY CHOCOLAT', 'PICKUP DRIVING'] : 3 
 ['PICKUP DRIVING', 'STORM HAPPINESS'] : 3 
 ['BUCKET BROTHERHOOD', 'PICKUP DRIVING'] : 3 
 ['ICE CROSSING', 'PICKUP DRIVING'] : 4 
 ['PICKUP DRIVING', 'STORY SIDE'] : 4 
 ['JEEPERS WEDDING'] : 15 
 ['FERRIS MOTHER', 'JEEPERS WEDDING'] : 3 
 ['CORE SUIT', 'JEEPERS WEDDING'] : 3 
 ['HONEY TIES', 'JEEPERS WEDDING'] : 3 
 ['STRAIGHT HOURS', 'JEEPERS WEDDING'] : 3 
 ['TALENTED HOMICIDE', 'JEEPERS WEDDING'] : 3 
 ['MARRIED GO', 'JEEPERS WEDDING'] : 3 
 ['NETWORK PEAK', 'JEEPERS WEDDING'] : 3 
 ['INVASION CYCLONE', 'JEEPERS WEDDING'] : 4 
 ['TELEGRAPH VOYAGE', 'JEEPERS WEDDING'] : 5 
 ['PURE RUNNER'] : 16 
 ['PURE RUNNER', 'JEKYLL FROGMEN'] : 3 
 ['PURE RUNNER', 'CIDER DESIRE'] : 3 
 ['PURE RUNNER', 'BANGER PINOCCHIO'] : 3 
 ['PURE RUNNER', 'GENTLEMEN STAGE'] : 3 
 ['PURE RUNNER', 'STAR OPERATION'] : 3 
